iter	Passed	Remaining
1448	1536551	3765557
1449	1537601	3764473
1450	1538636	3763350
1451	1539699	3762295
1452	1540719	3761137
1453	1541724	3759940
1454	1542850	3759041
1455	1543876	3757897
1456	1544874	3756685
1457	1545919	3755587
1458	1546903	3754341
1459	1547902	3753132
1460	1548929	3751993
1461	1549911	3750742
1462	1551059	3749896
1463	1552085	3748751
1464	1553114	3747617
1465	1554082	3746335
1466	1555127	3745238
1467	1556240	3744305
1468	1557265	3743160
1469	1558461	3742427
1470	1559540	3741413
1471	1560571	3740283
1472	1561555	3739040
1473	1562665	3738098
1474	1563754	3737108
1475	1564909	3736275
1476	1565812	3734838
1477	1566896	3733835
1478	1568090	3733094
1479	1569148	3732029
1480	1570225	3731007
1481	1571323	3730038
1482	1572530	3729324
1483	1573667	3728445
1484	1574783	3727516
1485	1575754	3726246
1486	1576860	3725292
1487	1577883	3724143
1488	1578997	3723211
1489	1580228	3722552
1490	1581444	3721858
1491	1582575	3720960
1492	1583737	3720138
1493	1584878	3719266
1494	1585843	3717981
1495	1587092	3717361
1496	1588257	3716543
1497	1589403	3715680
1498	1590423	3714524
1499	1591457	3713400
1500	1592668	3712689
1501	1593690	3711536
1502	1594858	3710724
1503	1596007	3709867
1504	1597039	3708740
1505	1598035	3707526
1506	1599117	3706513
1507	1600255	3705630
1508	1601225	3704359
1509	1602413	3703591
1510	1603504	3702599
1511	1604454	3701280
1512	1605503	3700191
1513	1606615	3699248
1514	1607683	3698202
1515	1608872	3697434
1516	1609934	3696375
1517	1611024	3695380
1518	1611872	3693830
1519	1613029	3692988
1520	1614227	3692239
1521	1615420	3691480
1522	1616482	3690419
1523	1617517	3689298
1524	1618637	3688370
1525	1619786	3687507
1526	1620968	3686720
1527	1622054	3685714
1528	1623178	3684795
1529	1624245	3683745
1530	1625404	3682904
1531	1626539	3682010
1532	1627523	3680773
1533	1628633	3679818
1534	1629713	3678798
1535	1630902	3678025
1536	1631928	3676882
1537	1633131	3676138
1538	1634274	3675258
1539	1635407	3674356
1540	1636535	3673443
1541	1637649	3672498
1542	1638759	3671543
1543	1639843	3670530
1544	1640886	3669425
1545	1641942	3668351
1546	1642988	3667252
1547	1643972	3666015
1548	1645014	3664910
1549	1646115	3663933
1550	1647175	3662867
1551	1648105	3661513
1552	1649210	3660547
1553	1650244	3659422
1554	1651075	3657848
1555	1652087	3656677
1556	1653306	3655962
1557	1654494	3655179
1558	1655586	3654185
1559	1656762	3653373
1560	1657792	3652241
1561	1658947	3651383
1562	1659951	3650193
1563	1661076	3649271
1564	1662070	3648058
1565	1663143	3647021
1566	1664271	3646104
1567	1665387	3645159
1568	1666449	3644097
1569	1667468	3642941
1570	1668670	3642184
1571	1669769	3641202
1572	1670662	3639771
1573	1671795	3638863
1574	1672733	3637531
1575	1673914	3636728
1576	1675049	3635823
1577	1676227	3635013
1578	1677273	3633914
1579	1678358	3632901
1580	1679493	3631997
1581	1680680	3631203
1582	1681581	3629793
1583	1682711	3628877
1584	1683729	3627719
1585	1684812	3626702
1586	1686014	3625941
1587	1687097	3624923
1588	1688234	3624021
1589	1689219	3622792
1590	1690180	3621512
1591	1691175	3620306
1592	1692363	3619511
1593	1693623	3618872
1594	1694689	3617816
1595	1695775	3616804
1596	1696935	3615949
1597	1697958	3614802
1598	1699065	3613833
1599	1700140	3612799
1600	1701071	3611456
1601	1702164	3610459
1602	1703321	3609596
1603	1704280	3608315
1604	1705480	3607542
1605	1706586	3606572
1606	1707727	3605674
1607	1708798	3604629
1608	1709748	3603330
1609	1710937	3602533
1610	1712205	3601903
1611	1713423	3601165
1612	1714570	3600279
1613	1715709	3599374
1614	1716739	3598244
1615	1717896	3597376
1616	1719045	3596493
1617	1720207	3595638
1618	1721299	3594634
1619	1722233	3593302
1620	1723336	3592321
1621	1724412	3591285
1622	1725546	3590369
1623	1726650	3589391
1624	1727789	3588486
1625	1728934	3587592
1626	1730160	3586865
1627	1731278	3585915
1628	1732303	3584772
1629	1733482	3583947
1630	1734603	3583003
1631	1735679	3581965
1632	1736760	3580938
1633	1737829	3579887
1634	1738851	3578736
1635	1739709	3577250
1636	1740827	3576299
1637	1742075	3575614
1638	1743144	3574562
1639	1744228	3573540
1640	1745268	3572429
1641	1746376	3571457
1642	1747401	3570314
1643	1748553	3569431
1644	1749605	3568344
1645	1750755	3567457
1646	1751841	3566438
1647	1753018	3565604
1648	1754072	3564521
1649	1755186	3563561
1650	1756349	3562697
1651	1757285	3561374
1652	1758457	3560530
1653	1759572	3559570
1654	1760664	3558562
1655	1761702	3557447
1656	1762783	3556418
1657	1763873	3555407
1658	1765010	3554490
1659	1766090	3553459
1660	1767178	3552443
1661	1768263	3551422
1662	1769320	3550343
1663	1770424	3549360
1664	1771572	3548464
1665	1772749	3547626
1666	1773852	3546641
1667	1775004	3545751
1668	1776113	3544777
1669	1777180	3543718
1670	1778339	3542844
1671	1779446	3541865
1672	1780573	3540926
1673	1781615	3539816
1674	1782755	3538903
1675	1783819	3537837
1676	1784917	3536839
1677	1786021	3535854
1678	1787249	3535114
1679	1788360	3534141
1680	1789364	3532956
1681	1790431	3531897
1682	1791430	3530703
1683	1792448	3529548
1684	1793545	3528548
1685	1794516	3527300
1686	1795595	3526265
1687	1796754	3525386
1688	1797771	3524228
1689	1798803	3523099
1690	1799935	3522168
1691	1801005	3521115
1692	1802123	3520154
1693	1803225	3519162
1694	1804280	3518080
1695	1805344	3517016
1696	1806470	3516070
1697	1807630	3515191
1698	1808628	3513998
1699	1809623	3512798
1700	1810678	3511716
1701	1811711	3510591
1702	1812909	3509784
1703	1814014	3508797
1704	1815057	3507691
1705	1816211	3506799
1706	1817218	3505624
1707	1818385	3504757
1708	1819363	3503524
1709	1820411	3502429
1710	1821457	3501328
1711	1822410	3500049
1712	1823533	3499098
1713	1824527	3497897
1714	1825754	3497145
1715	1827089	3496598
1716	1828440	3496081
1717	1829713	3495413
1718	1830734	3494264
1719	1831967	3493519
1720	1833186	3492747
1721	1834535	3492223
1722	1835778	3491494
1723	1836832	3490408
1724	1837977	3489493
1725	1839219	3488762
1726	1840309	3487744
1727	1841329	3486591
1728	1842308	3485363
1729	1843430	3484402
1730	1844529	3483401
1731	1845766	3482659
1732	1846848	3481624
1733	1848042	3480799
1734	1849109	3479736
1735	1850055	3478445
1736	1851122	3477382
1737	1852002	3475967
1738	1852993	3474763
1739	1854093	3473761
1740	1855050	3472491
1741	1856041	3471288
1742	1857053	3470121
1743	1858097	3469015
1744	1859132	3467894
1745	1860198	3466831
1746	1861349	3465924
1747	1862290	3464628
1748	1863346	3463545
1749	1864403	3462463
1750	1865494	3461446
1751	1866634	3460518
1752	1867848	3459728
1753	1869155	3459109
1754	1870296	3458183
1755	1871501	3457374
1756	1872682	3456521
1757	1873911	3455757
1758	1875154	3455017
1759	1876232	3453973
1760	1877349	3453001
1761	1878416	3451935
1762	1879441	3450795
1763	1880528	3449767
1764	1881568	3448653
1765	1882722	3447749
1766	1883948	3446976
1767	1885036	3445948
1768	1886206	3445072
1769	1887356	3444159
1770	1888473	3443184
1771	1889579	3442190
1772	1890634	3441103
1773	1891732	3440094
1774	1892792	3439017
1775	1893950	3438117
1776	1895182	3437350
1777	1896361	3436488
1778	1897384	3435342
1779	1898554	3434462
1780	1899767	3433661
1781	1900851	3432625
1782	1901991	3431692
1783	1902919	3430374
1784	1903975	3429288
1785	1905021	3428185
1786	1906272	3427449
1787	1907232	3426191
1788	1908305	3425136
1789	1909458	3424224
1790	1910557	3423214
1791	1911700	3422285
1792	1912862	3421388
1793	1914027	3420497
1794	1915174	3419572
1795	1916280	3418575
1796	1917419	3417638
1797	1918617	3416803
1798	1919720	3415801
1799	1920751	3414668
1800	1921811	3413590
1801	1922916	3412589
1802	1924029	3411604
1803	1925210	3410739
1804	1926358	3409814
1805	1927543	3408955
1806	1928667	3407988
1807	1929761	3406968
1808	1930874	3405981
1809	1932111	3405213
1810	1933547	3404794
1811	1934846	3404134
1812	1936106	3403403
1813	1937298	3402553
1814	1938460	3401651
1815	1939609	3400725
1816	1940765	3399811
1817	1941838	3398751
1818	1943041	3397918
1819	1944127	3396882
1820	1945311	3396016
1821	1946453	3395075
1822	1947436	3393859
1823	1948554	3392877
1824	1949617	3391800
1825	1950743	3390831
1826	1951746	3389650
1827	1952885	3388705
1828	1953796	3387364
1829	1954729	3386060
1830	1955745	3384903
1831	1956799	3383810
1832	1957744	3382529
1833	1958746	3381348
1834	1959681	3380049
1835	1960695	3378888
1836	1961721	3377748
1837	1962758	3376628
1838	1963758	3375443
1839	1964735	3374219
1840	1965834	3373204
1841	1967067	3372420
1842	1968304	3371642
1843	1969329	3370500
1844	1970520	3369642
1845	1971647	3368676
1846	1972799	3367750
1847	1974011	3366928
1848	1975126	3365940
1849	1976263	3364989
1850	1977357	3363965
1851	1978362	3362789
1852	1979509	3361853
1853	1980637	3360887
1854	1981755	3359904
1855	1982744	3358700
1856	1983867	3357725
1857	1985014	3356789
1858	1986058	3355680
1859	1987039	3354464
1860	1988040	3353282
1861	1989206	3352378
1862	1990156	3351111
1863	1991276	3350129
1864	1992455	3349248
1865	1993679	3348440
1866	1994544	3347031
1867	1995686	3346085
1868	1996726	3344971
1869	1997969	3344195
1870	1999171	3343349
1871	2000358	3342479
1872	2001348	3341279
1873	2002471	3340301
1874	2003527	3339212
1875	2004543	3338056
1876	2005485	3336777
1877	2006623	3335824
1878	2007664	3334710
1879	2008720	3333621
1880	2009743	3332477
1881	2010774	3331347
1882	2011890	3330358
1883	2012947	3329270
1884	2013987	3328153
1885	2015084	3327133
1886	2016169	3326091
1887	2017192	3324948
1888	2018436	3324169
1889	2019519	3323125
1890	2020681	3322209
1891	2021831	3321274
1892	2022870	3320158
1893	2024029	3319237
1894	2025153	3318260
1895	2026437	3317542
1896	2027641	3316695
1897	2029026	3316143
1898	2030288	3315390
1899	2031556	3314644
1900	2032650	3313615
1901	2033940	3312906
1902	2034939	3311722
1903	2036142	3310870
1904	2037310	3309960
1905	2038398	3308921
1906	2039609	3308081
1907	2040709	3307061
1908	2041860	3306123
1909	2043025	3305208
1910	2044304	3304477
1911	2045611	3303790
1912	2046764	3302855
1913	2047899	3301890
1914	2049080	3300998
1915	2050342	3300237
1916	2051521	3299342
1917	2052609	3298301
1918	2053883	3297557
1919	2055039	3296626
1920	2056127	3295584
1921	2057443	3294906
1922	2058676	3294097
1923	2059870	3293223
1924	2061047	3292322
1925	2062246	3291456
1926	2063540	3290742
1927	2064773	3289929
1928	2065999	3289105
1929	2067030	3287971
1930	2068274	3287174
1931	2069529	3286396
1932	2070595	3285316
1933	2071759	3284392
1934	2073114	3283770
1935	2074490	3283180
1936	2075720	3282360
1937	2076953	3281543
1938	2077996	3280426
1939	2079358	3279812
1940	2080614	3279030
1941	2081895	3278287
1942	2083150	3277503
1943	2084253	3276480
1944	2085533	3275735
1945	2086854	3275052
1946	2088024	3274134
1947	2089342	3273445
1948	2090568	3272614
1949	2091822	3271824
1950	2093064	3271016
1951	2094373	3270312
1952	2095614	3269501
1953	2096875	3268721
1954	2098173	3267998
1955	2099373	3267122
1956	2100448	3266053
1957	2101727	3265299
1958	2102875	3264341
1959	2103975	3263308
1960	2105135	3262369
1961	2106191	3261268
1962	2107145	3260010
1963	2108368	3259167
1964	2109347	3257949
1965	2110566	3257099
1966	2111627	3256007
1967	2112753	3255014
1968	2113986	3254186
1969	2115025	3253059
1970	2116183	3252115
1971	2117219	3250984
1972	2118344	3249988
1973	2119427	3248929
1974	2120479	3247822
1975	2121664	3246919
1976	2122792	3245929
1977	2123901	3244908
1978	2124998	3243870
1979	2125991	3242673
1980	2127075	3241615
1981	2128094	3240458
1982	2129101	3239283
1983	2130205	3238256
1984	2131197	3237058
1985	2132326	3236068
1986	2133449	3235069
1987	2134515	3233984
1988	2135558	3232864
1989	2136694	3231884
1990	2137794	3230850
1991	2138997	3229972
1992	2140086	3228921
1993	2141080	3227727
1994	2142208	3226735
1995	2143302	3225692
1996	2144411	3224671
1997	2145515	3223641
1998	2146624	3222621
1999	2147899	3221849
2000	2148923	3220700
2001	2150091	3219767
2002	2151153	3218675
2003	2152275	3217673
2004	2153394	3216666
2005	2154499	3215638
2006	2155623	3214639
2007	2156732	3213616
2008	2157773	3212494
2009	2158844	3211416
2010	2159925	3210352
2011	2160978	3209245
2012	2162069	3208198
2013	2163242	3207270
2014	2164283	3206146
2015	2165391	3205122
2016	2166550	3204174
2017	2167572	3203023
2018	2168643	3201944
2019	2169749	3200917
2020	2170872	3199915
2021	2172122	3199100
2022	2173261	3198121
2023	2174351	3197069
2024	2175451	3196032
2025	2176510	3194936
2026	2177656	3193968
2027	2178851	3193070
2028	2179989	3192089
2029	2181003	3190926
2030	2182073	3189845
2031	2183099	3188700
2032	2184219	3187692
2033	2185436	3186826
2034	2186654	3185960
2035	2187703	3184848
2036	2188779	3183777
2037	2189880	3182740
2038	2190963	3181679
2039	2191978	3180517
2040	2193051	3179440
2041	2194111	3178346
2042	2195171	3177250
2043	2196351	3176327
2044	2197346	3175138
2045	2198273	3173852
2046	2199400	3172852
2047	2200456	3171752
2048	2201576	3170743
2049	2202548	3169521
2050	2203728	3168598
2051	2204806	3167528
2052	2205891	3166469
2053	2207032	3165490
2054	2208110	3164420
2055	2209156	3163305
2056	2210296	3162324
2057	2211410	3161307
2058	2212346	3160034
2059	2213437	3158983
2060	2214574	3157998
2061	2215722	3157028
2062	2216878	3156069
2063	2217914	3154940
2064	2218921	3153769
2065	2219958	3152642
2066	2220973	3151482
2067	2222060	3150425
2068	2223323	3149619
2069	2224507	3148699
2070	2226035	3148265
2071	2227428	3147640
2072	2228821	3147013
2073	2230273	3146470
2074	2231675	3145855
2075	2233045	3145195
2076	2234621	3144823
2077	2235991	3144160
2078	2237331	3143455
2079	2238554	3142586
2080	2239712	3141624
2081	2240874	3140668
2082	2242059	3139744
2083	2243266	3138851
2084	2244480	3137966
2085	2245585	3136929
2086	2246581	3135741
2087	2247703	3134728
2088	2248829	3133721
2089	2249838	3132550
2090	2250808	3131326
2091	2251851	3130202
2092	2252864	3129038
2093	2253957	3127984
2094	2254959	3126804
2095	2256034	3125727
2096	2257166	3124727
2097	2258179	3123563
2098	2259156	3122349
2099	2260172	3121189
2100	2261311	3120200
2101	2262479	3119250
2102	2263573	3118199
2103	2264640	3117109
2104	2265768	3116104
2105	2266904	3115109
2106	2268074	3114162
2107	2269073	3112980
2108	2270138	3111887
2109	2271212	3110807
2110	2272260	3109691
2111	2273329	3108605
2112	2274367	3107477
2113	2275603	3106617
2114	2276699	3105569
2115	2277759	3104470
2116	2278881	3103456
2117	2280018	3102460
2118	2281148	3101457
2119	2282255	3100422
2120	2283143	3099089
2121	2284260	3098068
2122	2285298	3096940
2123	2286273	3095726
2124	2287369	3094676
2125	2288637	3093858
2126	2289676	3092732
2127	2290801	3091720
2128	2291975	3090775
2129	2292959	3089574
2130	2294195	3088712
2131	2295403	3087812
2132	2296409	3086640
2133	2297456	3085525
2134	2298676	3084641
2135	2299684	3083472
2136	2300717	3082336
2137	2301857	3081345
2138	2303042	3080413
2139	2304376	3079680
2140	2305385	3078513
2141	2306571	3077582
2142	2307585	3076421
2143	2308506	3075138
2144	2309594	3074075
2145	2310755	3073111
2146	2311682	3071834
2147	2312781	3070787
2148	2313990	3069887
2149	2315117	3068876
2150	2316219	3067833
2151	2317392	3066884
2152	2318535	3065894
2153	2319474	3064635
2154	2320584	3063602
2155	2321733	3062620
2156	2322866	3061617
2157	2323992	3060606
2158	2325162	3059650
2159	2326214	3058540
2160	2327334	3057520
2161	2328427	3056464
2162	2329504	3055388
2163	2330563	3054287
2164	2331582	3053134
2165	2332689	3052096
2166	2333854	3051134
2167	2335023	3050177
2168	2336113	3049117
2169	2337256	3048127
2170	2338400	3047137
2171	2339476	3046058
2172	2340507	3044921
2173	2341657	3043939
2174	2342767	3042905
2175	2343938	3041949
2176	2345023	3040882
2177	2346221	3039962
2178	2347332	3038928
2179	2348497	3037964
2180	2349517	3036813
2181	2350620	3035769
2182	2351704	3034700
2183	2352539	3033311
2184	2353597	3032209
2185	2354710	3031178
2186	2355807	3030125
2187	2356750	3028877
2188	2357932	3027934
2189	2359062	3026925
2190	2360189	3025911
2191	2361201	3024751
2192	2362381	3023805
2193	2363533	3022823
2194	2364676	3021829
2195	2365831	3020852
2196	2367059	3019966
2197	2368158	3018917
2198	2369330	3017960
2199	2370414	3016890
2200	2371591	3015940
2201	2372796	3015024
2202	2373796	3013848
2203	2374951	3012869
2204	2376141	3011934
2205	2377142	3010760
2206	2378333	3009825
2207	2379321	3008634
2208	2380492	3007675
2209	2381572	3006600
2210	2382732	3005626
2211	2383632	3004325
2212	2384700	3003235
2213	2385839	3002235
2214	2387060	3001337
2215	2388191	3000327
2216	2389268	2999248
2217	2390353	2998180
2218	2391416	2997083
2219	2392552	2996078
2220	2393658	2995036
2221	2394587	2993773
2222	2395659	2992688
2223	2396698	2991562
2224	2397931	2990678
2225	2399133	2989756
2226	2400242	2988716
2227	2401462	2987815
2228	2402508	2986698
2229	2403676	2985732
2230	2404923	2984864
2231	2406068	2983870
2232	2407227	2982892
2233	2408316	2981828
2234	2409525	2980912
2235	2410537	2979752
2236	2411711	2978792
2237	2412900	2977851
2238	2414071	2976887
2239	2415223	2975900
2240	2416324	2974849
2241	2417492	2973881
2242	2418687	2972947
2243	2419752	2971852
2244	2420791	2970725
2245	2421952	2969749
2246	2423092	2968746
2247	2424262	2967780
2248	2425400	2966775
2249	2426474	2965690
2250	2427654	2964736
2251	2428798	2963738
2252	2429885	2962670
2253	2430811	2961405
2254	2431990	2960450
2255	2432981	2959264
2256	2434090	2958223
2257	2435035	2956983
2258	2436210	2956021
2259	2437390	2955066
2260	2438553	2954090
2261	2439664	2953050
2262	2440776	2952013
2263	2441971	2951074
2264	2443162	2950132
2265	2444355	2949191
2266	2445597	2948309
2267	2446752	2947322
2268	2447972	2946413
2269	2449144	2945446
2270	2450228	2944374
2271	2451396	2943402
2272	2452540	2942401
2273	2453661	2941372
2274	2454740	2940293
2275	2455917	2939331
2276	2457143	2938428
2277	2458116	2937222
2278	2459302	2936271
2279	2460342	2935145
2280	2461458	2934110
2281	2462529	2933021
2282	2463619	2931955
2283	2464683	2930858
2284	2465795	2929817
2285	2466888	2928755
2286	2467972	2927682
2287	2469150	2926720
2288	2470156	2925555
2289	2471295	2924546
2290	2472604	2923739
2291	2473695	2922673
2292	2475086	2921962
2293	2476230	2920958
2294	2477341	2919917
2295	2478505	2918937
2296	2479507	2917765
2297	2480529	2916618
2298	2481695	2915641
2299	2482935	2914750
2300	2484124	2913799
2301	2485284	2912814
2302	2486451	2911836
2303	2487600	2910838
2304	2488668	2909745
2305	2489691	2908599
2306	2490839	2907599
2307	2491810	2906392
2308	2492886	2905309
2309	2493761	2903991
2310	2495008	2903106
2311	2496231	2902192
2312	2497157	2900934
2313	2498314	2899945
2314	2499527	2899020
2315	2500687	2898033
2316	2501864	2897065
2317	2502983	2896031
2318	2503931	2894799
2319	2505011	2893719
2320	2506111	2892664
2321	2507211	2891607
2322	2508262	2890494
2323	2509344	2889417
2324	2510369	2888274
2325	2511592	2887359
2326	2512758	2886378
2327	2513943	2885419
2328	2515029	2884346
2329	2516101	2883257
2330	2517205	2882205
2331	2518431	2881293
2332	2519510	2880211
2333	2520641	2879190
2334	2521777	2878173
2335	2522822	2877054
2336	2523942	2876019
2337	2524934	2874839
2338	2526089	2873845
2339	2527187	2872785
2340	2528233	2871666
2341	2529399	2870684
2342	2530498	2869626
2343	2531767	2868760
2344	2532878	2867715
2345	2534088	2866781
2346	2535158	2865690
2347	2536232	2864603
2348	2537376	2863595
2349	2538464	2862523
2350	2539565	2861467
2351	2540564	2860295
2352	2541549	2859108
2353	2542598	2857993
2354	2543650	2856881
2355	2544813	2855894
2356	2546009	2854943
2357	2547158	2853940
2358	2548299	2852928
2359	2549413	2851886
2360	2550542	2850860
2361	2551645	2849805
2362	2552759	2848763
2363	2553774	2847609
2364	2554873	2846550
2365	2555817	2845318
2366	2556884	2844223
2367	2557993	2843175
2368	2559103	2842128
2369	2560184	2841048
2370	2561201	2839897
2371	2562395	2838944
2372	2563525	2837918
2373	2564638	2836874
2374	2565751	2835830
2375	2566868	2834790
2376	2567926	2833685
2377	2568963	2832557
2378	2569900	2831319
2379	2571001	2830262
2380	2572107	2829210
2381	2573220	2828166
2382	2574233	2827011
2383	2575391	2826016
2384	2576480	2824946
2385	2577645	2823959
2386	2578781	2822939
2387	2579911	2821913
2388	2580757	2820577
2389	2581933	2819600
2390	2583096	2818611
2391	2584340	2817709
2392	2585555	2816775
2393	2586720	2815786
2394	2587788	2814692
2395	2588854	2813596
2396	2589964	2812548
2397	2591102	2811529
2398	2592228	2810498
2399	2593438	2809558
2400	2594625	2808592
2401	2595680	2807484
2402	2596850	2806500
2403	2597940	2805430
2404	2598819	2804131
2405	2599828	2802974
2406	2600974	2801964
2407	2601919	2800737
2408	2602938	2799590
2409	2604012	2798503
2410	2605171	2797506
2411	2606344	2796525
2412	2607508	2795534
2413	2608647	2794516
2414	2609638	2793339
2415	2610761	2792304
2416	2611897	2791282
2417	2613037	2790265
2418	2614127	2789195
2419	2615141	2788043
2420	2616373	2787124
2421	2617394	2785980
2422	2618527	2784955
2423	2619635	2783903
2424	2620733	2782841
2425	2621905	2781857
2426	2623054	2780847
2427	2624096	2779727
2428	2625233	2778704
2429	2626352	2777664
2430	2627674	2776839
2431	2628780	2775784
2432	2630096	2774951
2433	2631285	2773984
2434	2632449	2772990
2435	2633643	2772028
2436	2634743	2770967
2437	2635948	2770016
2438	2636986	2768890
2439	2637961	2767697
2440	2639084	2766660
2441	2640260	2765678
2442	2641480	2764742
2443	2642630	2763733
2444	2643730	2762671
2445	2644808	2761586
2446	2645799	2760411
2447	2646978	2759431
2448	2648010	2758298
2449	2649108	2757235
2450	2650241	2756207
2451	2651369	2755175
2452	2652337	2753976
2453	2653389	2752864
2454	2654328	2751636
2455	2655440	2750586
2456	2656551	2749535
2457	2657541	2748360
2458	2658544	2747199
2459	2659727	2746222
2460	2660890	2745225
2461	2662046	2744221
2462	2663099	2743111
2463	2664190	2742040
2464	2665300	2740988
2465	2666419	2739945
2466	2667594	2738961
2467	2668805	2738013
2468	2669711	2736752
2469	2670617	2735490
2470	2671761	2734473
2471	2672879	2733430
2472	2673784	2732168
2473	2674968	2731192
2474	2676215	2730280
2475	2677360	2729263
2476	2678454	2728195
2477	2679491	2727069
2478	2680725	2726143
2479	2681687	2724940
2480	2682731	2723821
2481	2683919	2722848
2482	2685047	2721814
2483	2686216	2720821
2484	2687346	2719789
2485	2688456	2718737
2486	2689549	2717667
2487	2690712	2716668
2488	2691742	2715534
2489	2692844	2714473
2490	2693765	2713231
2491	2694845	2712147
2492	2695947	2711087
2493	2697059	2710036
2494	2698091	2708905
2495	2699190	2707841
2496	2700352	2706841
2497	2701334	2705660
2498	2702436	2704599
2499	2703505	2703505
2500	2704461	2702299
2501	2705470	2701145
2502	2706566	2700078
2503	2707612	2698961
2504	2708803	2697989
2505	2710076	2697099
2506	2711281	2696140
2507	2712484	2695180
2508	2713596	2694128
2509	2714598	2692968
2510	2715687	2691893
2511	2716804	2690847
2512	2718040	2689919
2513	2719212	2688927
2514	2720219	2687771
2515	2721399	2686787
2516	2722648	2685870
2517	2723785	2684843
2518	2724951	2683844
2519	2725950	2682681
2520	2727093	2681660
2521	2728194	2680597
2522	2729331	2679569
2523	2730336	2678412
2524	2731398	2677311
2525	2732497	2676247
2526	2733513	2675100
2527	2734606	2674029
2528	2735690	2672949
2529	2736736	2671834
2530	2737850	2670783
2531	2738995	2669763
2532	2740131	2668734
2533	2741310	2667747
2534	2742461	2666732
2535	2743613	2665719
2536	2744683	2664625
2537	2745907	2663681
2538	2747018	2662627
2539	2748224	2661666
2540	2749342	2660619
2541	2750405	2659518
2542	2751570	2658517
2543	2752752	2657531
2544	2753927	2656539
2545	2755016	2655463
2546	2756112	2654394
2547	2757247	2653364
2548	2758354	2652305
2549	2759518	2651302
2550	2760618	2650237
2551	2761764	2649216
2552	2762895	2648180
2553	2764206	2647317
2554	2765369	2646312
2555	2766558	2645332
2556	2767643	2644252
2557	2768850	2643288
2558	2769932	2642205
2559	2771081	2641186
2560	2772040	2639987
2561	2773212	2638990
2562	2774283	2637896
2563	2775497	2636938
2564	2776530	2635809
2565	2777683	2634794
2566	2778669	2633620
2567	2779841	2632622
2568	2780881	2631499
2569	2782034	2630483
2570	2783287	2629562
2571	2784445	2628551
2572	2785541	2627481
2573	2786879	2626639
2574	2787964	2625558
2575	2789017	2624448
2576	2790058	2623325
2577	2791169	2622269
2578	2792229	2621166
2579	2793272	2620046
2580	2794136	2618758
2581	2795327	2617777
2582	2796492	2616771
2583	2797500	2615619
2584	2798713	2614659
2585	2799838	2613615
2586	2800947	2612557
2587	2802095	2611535
2588	2803180	2610455
2589	2804172	2609288
2590	2805082	2608044
2591	2806246	2607037
2592	2807261	2605892
2593	2808447	2604905
2594	2809436	2603735
2595	2810485	2602622
2596	2811781	2601736
2597	2812942	2600726
2598	2814265	2599865
2599	2815223	2598668
2600	2816299	2597578
2601	2817318	2596437
2602	2818467	2595415
2603	2819521	2594305
2604	2820564	2593187
2605	2821848	2592288
2606	2822952	2591225
2607	2824077	2590181
2608	2825145	2589084
2609	2826260	2588031
2610	2827345	2586950
2611	2828714	2586129
2612	2829586	2584853
2613	2830753	2583847
2614	2831937	2582857
2615	2833013	2581768
2616	2834186	2580766
2617	2835227	2579645
2618	2836312	2578563
2619	2837491	2577568
2620	2838564	2576476
2621	2839514	2575273
2622	2840559	2574155
2623	2841608	2573042
2624	2842769	2572029
2625	2843991	2571072
2626	2845250	2570148
2627	2846248	2568987
2628	2847377	2567946
2629	2848551	2566945
2630	2849658	2565883
2631	2850704	2564767
2632	2851773	2563671
2633	2852936	2562660
2634	2854091	2561641
2635	2855303	2560673
2636	2856420	2559621
2637	2857243	2558305
2638	2858349	2557242
2639	2859494	2556214
2640	2860718	2555257
2641	2861901	2554263
2642	2863065	2553252
2643	2864302	2552305
2644	2865402	2551237
2645	2866302	2549990
2646	2867414	2548933
2647	2868479	2547833
2648	2869622	2546803
2649	2870757	2545766
2650	2871945	2544775
2651	2873145	2543795
2652	2874248	2542729
2653	2875100	2541441
2654	2876259	2540424
2655	2877356	2539353
2656	2878452	2538281
2657	2879547	2537208
2658	2880621	2536117
2659	2881730	2535055
2660	2882938	2534082
2661	2884101	2533068
2662	2884945	2531774
2663	2886038	2530700
2664	2887116	2529612
2665	2888352	2528663
2666	2889512	2527646
2667	2890544	2526517
2668	2891768	2525556
2669	2892869	2524489
2670	2893899	2523358
2671	2895094	2522372
2672	2896237	2521340
2673	2897338	2520272
2674	2898236	2519027
2675	2899429	2518039
2676	2900237	2516716
2677	2901486	2515777
2678	2902583	2514705
2679	2903700	2513651
2680	2904847	2512622
2681	2905981	2511582
2682	2906991	2510436
2683	2908088	2509364
2684	2909247	2508345
2685	2910331	2507262
2686	2911483	2506237
2687	2912486	2505085
2688	2913560	2503993
2689	2914546	2502826
2690	2915521	2501649
2691	2916564	2500531
2692	2917741	2499528
2693	2918830	2498449
2694	2919889	2497345
2695	2921013	2496296
2696	2922157	2495264
2697	2923264	2494201
2698	2924411	2493171
2699	2925588	2492168
2700	2926752	2491153
2701	2927869	2490097
2702	2928956	2489016
2703	2930224	2488089
2704	2931406	2487089
2705	2932347	2485885
2706	2933560	2484911
2707	2934645	2483828
2708	2935641	2482670
2709	2936686	2481554
2710	2937715	2480424
2711	2938825	2479362
2712	2939994	2478351
2713	2941159	2477336
2714	2942203	2476218
2715	2943444	2475268
2716	2944550	2474202
2717	2945740	2473208
2718	2946754	2472065
